xaxis,yaxis,filename,cluster,flog
5.963449483840363108e+00,-1.836356465584009356e+01,1.900000000000000000e+02,2.000000000000000000e+00,7.089999999999999858e+00
7.176221479870157793e+00,-1.851563111222260716e+01,2.030000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
6.000006265444662645e+00,-1.707394162183495467e+01,6.400000000000000000e+01,2.000000000000000000e+00,9.429999999999999716e+00
7.960655179514555257e+00,-1.906189145116688621e+01,3.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000178e+00
7.113584141735795008e+00,-1.867304363211699325e+01,6.300000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
6.174965594957902759e+00,-1.598591642044264916e+01,8.100000000000000000e+01,2.000000000000000000e+00,7.290000000000000036e+00
7.892686470533303300e+00,-1.865911239419274636e+01,6.200000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
8.731202830874034149e+00,-1.832599454184223831e+01,8.300000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
8.239948094920075405e+00,-1.768585394166619551e+01,2.540000000000000000e+02,2.000000000000000000e+00,7.419999999999999929e+00
8.199955732053956226e+00,-1.948557153368524197e+01,2.060000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
2.099821540825342225e+00,1.342865327710325474e+01,2.440000000000000000e+02,3.000000000000000000e+00,1.907999999999999829e+01
2.459737841530272195e+00,1.339233092296068506e+01,1.140000000000000000e+02,3.000000000000000000e+00,1.951000000000000156e+01
3.232314254914077534e+00,1.217555184175993688e+01,2.110000000000000000e+02,3.000000000000000000e+00,1.994999999999999929e+01
8.061485615712191688e-01,1.261003334309898349e+01,2.900000000000000000e+01,3.000000000000000000e+00,1.832000000000000028e+01
2.387941841195296622e+00,1.217315012210222669e+01,3.500000000000000000e+01,3.000000000000000000e+00,1.794000000000000128e+01
2.936141964276769656e+00,1.275106921028466544e+01,7.000000000000000000e+00,3.000000000000000000e+00,1.778000000000000114e+01
2.431097622640603806e+00,1.314302580721461311e+01,1.940000000000000000e+02,3.000000000000000000e+00,1.658999999999999986e+01
1.382346293376987001e+00,1.253513752329106801e+01,6.000000000000000000e+00,3.000000000000000000e+00,1.992999999999999972e+01
2.232762986721961163e+00,1.087780089344729184e+01,4.200000000000000000e+01,3.000000000000000000e+00,1.992000000000000171e+01
2.802347209946605133e+00,1.266758027887101967e+01,1.000000000000000000e+02,3.000000000000000000e+00,1.694000000000000128e+01
1.635186907896272634e+00,1.135538757314060199e+01,1.430000000000000000e+02,3.000000000000000000e+00,1.544999999999999929e+01
4.381760881463014456e+00,-4.012517418568720906e+00,1.900000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
3.715061019051395963e+00,-4.410815338183910583e+00,3.800000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
1.750023411464754597e+00,-1.607106131839813212e+00,1.700000000000000000e+01,4.000000000000000000e+00,1.317999999999999972e+01
6.960955924026603014e+00,-1.478636797644936429e+01,1.410000000000000000e+02,4.000000000000000000e+00,7.330000000000000071e+00
3.188552879721870514e+00,-4.693365173687185532e+00,1.380000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
2.414001651323701925e+00,-5.713335394574327708e+00,2.160000000000000000e+02,4.000000000000000000e+00,1.141000000000000014e+01
6.511715324037831820e+00,-1.693091399745989323e+00,3.700000000000000000e+01,4.000000000000000000e+00,6.230000000000000426e+00
6.149207215801626880e+00,-3.248395527997306242e+00,1.850000000000000000e+02,4.000000000000000000e+00,6.870000000000000107e+00
2.522414771416347179e+00,-2.615290542081587066e+00,1.540000000000000000e+02,4.000000000000000000e+00,1.177999999999999936e+01
3.646266883687110383e+00,-5.316569964888690158e+00,1.560000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
1.775701837846429543e+00,-1.102648737206564089e+00,1.580000000000000000e+02,4.000000000000000000e+00,1.113000000000000078e+01
3.451724154022244750e+00,-5.164255370469897244e+00,2.410000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
3.941123886441658897e+00,-5.341071479070187422e+00,1.650000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
3.281596812541182739e+00,-4.869086177551515959e+00,1.370000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
7.748130388233835042e+00,-3.512871941870687742e+00,1.690000000000000000e+02,4.000000000000000000e+00,3.899999999999999911e+00
1.775701837846429765e+00,-1.102648737206564533e+00,9.000000000000000000e+00,4.000000000000000000e+00,1.113000000000000078e+01
3.548038241769853496e+00,-3.802350517224092119e+00,1.750000000000000000e+02,4.000000000000000000e+00,1.099000000000000021e+01
3.039698329631866702e+00,-4.312989228274075160e+00,1.890000000000000000e+02,4.000000000000000000e+00,1.099000000000000021e+01
3.053267928501307349e+00,-4.190490409554870510e+00,1.780000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
5.974931994519816492e+00,-2.055951364357728295e+00,1.880000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
6.149134310648221913e+00,-3.248491972270737271e+00,2.000000000000000000e+01,4.000000000000000000e+00,6.870000000000000107e+00
3.311515546667308740e+00,-3.917996074050760225e+00,1.660000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
7.837093606645262334e+00,-3.375435323046706682e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.230000000000000426e+00
1.178241135603221634e+00,-1.509475657103816371e+00,2.460000000000000000e+02,4.000000000000000000e+00,9.689999999999999503e+00
9.202612213141357911e-01,-3.966490418608006330e-01,1.000000000000000000e+00,4.000000000000000000e+00,1.025999999999999979e+01
4.689629250808529548e+00,-4.650714749017901717e+00,7.100000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
1.615152711496904647e+00,-1.900304117368052159e+00,7.400000000000000000e+01,4.000000000000000000e+00,1.383000000000000007e+01
4.051681589792356597e+00,-3.850708622956158234e+00,8.600000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
6.270942352177645063e+00,-1.408629150698352994e+01,8.700000000000000000e+01,4.000000000000000000e+00,8.730000000000000426e+00
3.850068404766172847e+00,-4.637899231687314661e+00,9.400000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
4.638237620177914522e+00,-4.321375404295324074e+00,9.800000000000000000e+01,4.000000000000000000e+00,1.018999999999999950e+01
4.354225327673776569e+00,-5.020670047238939837e+00,1.090000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
3.881526594777314543e+00,-3.764210311454361246e+00,1.110000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
7.546800611953687898e+00,-3.670839366221202216e+00,4.400000000000000000e+01,4.000000000000000000e+00,8.650000000000000355e+00
1.894401675303991173e+00,-5.232460123373989802e+00,1.420000000000000000e+02,4.000000000000000000e+00,1.099000000000000021e+01
4.282648968512937415e+00,-5.142704883702100105e+00,1.290000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
4.112915928295660883e+00,-4.479983130577025463e+00,2.470000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
2.122516727008906035e+00,-5.040406859909783321e+00,1.260000000000000000e+02,4.000000000000000000e+00,1.018999999999999950e+01
-1.062336524586832631e+01,3.408148033743442884e+00,4.300000000000000000e+01,5.000000000000000000e+00,1.197000000000000064e+01
-9.550872608775854644e+00,2.353669669399112152e+00,9.300000000000000000e+01,5.000000000000000000e+00,1.268999999999999950e+01
-7.976453884685387408e+00,-1.504145393509305650e+00,9.200000000000000000e+01,5.000000000000000000e+00,8.730000000000000426e+00
-9.867309395073602829e+00,-9.448863183805420451e-01,1.400000000000000000e+01,5.000000000000000000e+00,1.033000000000000007e+01
-7.941255069468110328e+00,2.032359838426998078e+00,1.310000000000000000e+02,5.000000000000000000e+00,1.197000000000000064e+01
-8.254141210695193465e+00,2.115751900248567630e+00,1.200000000000000000e+02,5.000000000000000000e+00,1.268999999999999950e+01
-1.033771204085999962e+01,-1.623481221044770217e-01,8.500000000000000000e+01,5.000000000000000000e+00,1.186999999999999922e+01
-8.669998526776886649e+00,-6.160723521210756948e-01,2.550000000000000000e+02,5.000000000000000000e+00,1.113000000000000078e+01
-6.814747713323668243e+00,1.107497402550865706e+00,1.950000000000000000e+02,5.000000000000000000e+00,1.125999999999999979e+01
-8.756700809917838058e+00,3.124291141135407734e+00,2.200000000000000000e+01,5.000000000000000000e+00,1.389000000000000057e+01
-7.243233664580844611e+00,2.866811598266738037e-01,2.340000000000000000e+02,5.000000000000000000e+00,1.207000000000000028e+01
-7.781751271006587700e+00,-6.422753432119968631e-01,2.310000000000000000e+02,5.000000000000000000e+00,1.203999999999999915e+01
-1.124612655316377463e+01,-1.729458986510349128e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.028999999999999915e+01
-6.135897125547563391e+00,-1.231242141596248008e+00,2.070000000000000000e+02,5.000000000000000000e+00,1.033999999999999986e+01
-1.068437096529076413e+01,3.366655482459702142e+00,2.100000000000000000e+02,5.000000000000000000e+00,1.357000000000000028e+01
-8.952831940571707392e+00,2.628903433581855520e+00,2.590000000000000000e+02,5.000000000000000000e+00,1.305000000000000071e+01
-1.124683409447798255e+01,-1.729339940194592806e+00,1.800000000000000000e+01,5.000000000000000000e+00,1.028999999999999915e+01
-7.701337861174778254e+00,1.665128826458131872e+00,2.620000000000000000e+02,5.000000000000000000e+00,1.125999999999999979e+01
-8.256464055857380302e+00,-5.558584204688674646e-01,1.500000000000000000e+01,5.000000000000000000e+00,1.492999999999999972e+01
-7.334075698740650573e+00,-1.102376348483207202e+00,1.960000000000000000e+02,5.000000000000000000e+00,1.105000000000000071e+01
-9.947793648911302355e+00,-1.148179709739705290e+00,2.350000000000000000e+02,5.000000000000000000e+00,1.025999999999999979e+01
-8.394593158025912771e+00,7.669665630241593313e-01,1.860000000000000000e+02,5.000000000000000000e+00,1.235999999999999943e+01
-6.135913321507755924e+00,-1.231278363817042143e+00,2.380000000000000000e+02,5.000000000000000000e+00,1.114000000000000057e+01
-9.873681436752214324e+00,-1.448479183690034366e+00,9.700000000000000000e+01,5.000000000000000000e+00,1.108999999999999986e+01
-9.550843303903974402e+00,2.353772367453081493e+00,1.120000000000000000e+02,5.000000000000000000e+00,1.268999999999999950e+01
-1.023519577407506631e+01,-1.059127781290321701e+00,3.200000000000000000e+01,5.000000000000000000e+00,8.820000000000000284e+00
-9.309352878919524343e+00,6.463919556602554239e-01,1.170000000000000000e+02,5.000000000000000000e+00,1.207000000000000028e+01
-9.103575913229585481e+00,-1.612451387542970460e+00,1.510000000000000000e+02,5.000000000000000000e+00,9.710000000000000853e+00
-6.135897125547561615e+00,-1.231242141596247563e+00,2.390000000000000000e+02,5.000000000000000000e+00,1.033999999999999986e+01
-6.135797805124399318e+00,-1.162758019198781412e+00,4.700000000000000000e+01,5.000000000000000000e+00,1.033999999999999986e+01
-1.043547351933757383e+01,-8.260145885082534889e-01,1.160000000000000000e+02,5.000000000000000000e+00,1.033000000000000007e+01
-6.460344104334756921e+00,-7.939260202801058375e-01,1.640000000000000000e+02,5.000000000000000000e+00,1.033999999999999986e+01
-7.093318058663258263e-01,8.280420650299152641e+00,1.390000000000000000e+02,6.000000000000000000e+00,1.130000000000000071e+01
9.468151547499267240e-01,8.721871829861719050e+00,7.600000000000000000e+01,6.000000000000000000e+00,1.844000000000000128e+01
1.431183686569676761e+00,1.062365078918375261e+01,2.090000000000000000e+02,6.000000000000000000e+00,1.165000000000000036e+01
9.468151547499267240e-01,8.721871829861717274e+00,7.700000000000000000e+01,6.000000000000000000e+00,1.844000000000000128e+01
-2.335790637988379714e-01,9.264438941731729216e+00,1.550000000000000000e+02,6.000000000000000000e+00,2.151999999999999957e+01
-1.730906553491797784e+00,1.137011973854861147e+01,1.330000000000000000e+02,6.000000000000000000e+00,2.642000000000000171e+01
8.135932705210175975e-01,1.015579386059819633e+01,8.800000000000000000e+01,6.000000000000000000e+00,2.492000000000000171e+01
8.436081949848364125e-01,8.849882973772484007e+00,4.100000000000000000e+01,6.000000000000000000e+00,1.880999999999999872e+01
4.692554606112017690e-01,1.085297717298664466e+01,1.030000000000000000e+02,6.000000000000000000e+00,1.165000000000000036e+01
-1.835107497436075652e-01,8.507637618575632388e+00,1.280000000000000000e+02,6.000000000000000000e+00,1.532000000000000028e+01
1.507206546029266903e-01,1.079709689440605302e+01,6.700000000000000000e+01,6.000000000000000000e+00,1.565000000000000036e+01
-1.644432103029966008e+00,1.171885768635174152e+01,8.900000000000000000e+01,6.000000000000000000e+00,2.130999999999999872e+01
-1.316488402649199196e+00,1.043601343213772914e+01,2.370000000000000000e+02,6.000000000000000000e+00,1.422000000000000064e+01
3.015334709255970136e-01,9.237143113254495219e+00,2.250000000000000000e+02,6.000000000000000000e+00,1.377999999999999936e+01
-1.109217192089237969e+00,9.668867495275675239e+00,8.000000000000000000e+01,6.000000000000000000e+00,1.960000000000000142e+01
-2.271052828093443887e-01,9.147859784424694496e+00,7.200000000000000000e+01,6.000000000000000000e+00,1.143999999999999950e+01
3.877502491193735690e+00,7.404338881433870867e+00,2.130000000000000000e+02,7.000000000000000000e+00,1.555000000000000071e+01
4.354652725355761866e+00,6.954460910766988135e+00,2.430000000000000000e+02,7.000000000000000000e+00,1.040000000000000036e+01
3.625995931242208759e+00,7.793410717144438671e+00,2.260000000000000000e+02,7.000000000000000000e+00,1.971999999999999886e+01
3.878772813433059241e+00,8.429311198459588539e+00,2.000000000000000000e+00,7.000000000000000000e+00,1.369999999999999929e+01
2.664809000114334303e+00,6.677120770686737927e+00,2.200000000000000000e+02,7.000000000000000000e+00,1.197000000000000064e+01
2.200519800983681051e+00,1.009562310447912203e+01,3.300000000000000000e+01,7.000000000000000000e+00,1.397000000000000064e+01
4.964019773387075674e+00,5.012427817935201979e+00,2.020000000000000000e+02,7.000000000000000000e+00,1.055000000000000071e+01
3.500568358053944173e+00,9.016911330034995231e+00,9.500000000000000000e+01,7.000000000000000000e+00,1.396000000000000085e+01
4.667471606675796636e+00,8.120140151796476857e+00,5.100000000000000000e+01,7.000000000000000000e+00,1.657999999999999829e+01
5.182414858323136642e+00,5.613292921279787073e+00,1.350000000000000000e+02,7.000000000000000000e+00,1.276999999999999957e+01
4.036249508925411789e+00,7.820849066077848022e+00,2.320000000000000000e+02,7.000000000000000000e+00,1.261999999999999922e+01
2.892774199769973631e+00,8.495019955637728160e+00,1.670000000000000000e+02,7.000000000000000000e+00,1.068999999999999950e+01
5.577532698729328331e+00,5.417345068958248966e+00,1.830000000000000000e+02,7.000000000000000000e+00,1.033999999999999986e+01
2.692525800619010923e+00,9.419641612824584342e+00,2.040000000000000000e+02,7.000000000000000000e+00,1.315000000000000036e+01
5.577532698729326555e+00,5.417345068958249854e+00,1.840000000000000000e+02,7.000000000000000000e+00,1.033999999999999986e+01
4.728816419357142919e+00,6.056532618244410138e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.341000000000000014e+01
4.913825889938792102e+00,6.927337727077180318e+00,5.500000000000000000e+01,7.000000000000000000e+00,1.721000000000000085e+01
3.345782290636371226e+00,7.569870352903614652e+00,2.400000000000000000e+01,7.000000000000000000e+00,1.486999999999999922e+01
3.522179765837689658e+00,8.329692352414109990e+00,2.300000000000000000e+01,7.000000000000000000e+00,1.592999999999999972e+01
3.999966409483005858e+00,6.331052863381391838e+00,1.270000000000000000e+02,7.000000000000000000e+00,8.769999999999999574e+00
-8.347355059623523532e-02,4.530059437589186722e+00,1.100000000000000000e+02,7.000000000000000000e+00,8.900000000000000355e+00
-3.357205374792169850e-01,5.476188555040785388e+00,1.870000000000000000e+02,7.000000000000000000e+00,1.031000000000000050e+01
5.381667480031821604e+00,6.127912188694148554e+00,2.400000000000000000e+02,7.000000000000000000e+00,1.194999999999999929e+01
1.314012737910971840e+00,1.547227424359778425e+01,2.610000000000000000e+02,8.000000000000000000e+00,3.340999999999999659e+01
-1.054551084448736376e+01,1.270580095499272666e+01,1.620000000000000000e+02,8.000000000000000000e+00,2.712999999999999901e+01
1.304746883893790343e+00,1.542785036651902963e+01,1.500000000000000000e+02,8.000000000000000000e+00,3.399000000000000199e+01
1.395216932716604186e+00,1.516317630176552100e+01,1.610000000000000000e+02,8.000000000000000000e+00,2.644000000000000128e+01
1.251544026914918062e+00,1.549373139899189944e+01,1.060000000000000000e+02,8.000000000000000000e+00,5.103000000000000114e+01
